chunk_id,source_id,source_type,relpath,chunk_start_line,chunk_end_line,entity_ids,canonicals,entity_count,matched_vocabs,match_kinds
168845,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,581,585,pers_henry|pers_victor,Henry Sleepsong|Victor D Evernight,2,Shadowboy|Victor,alias
168846,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,586,591,pers_victor,Victor D Evernight,1,Victor,alias
168847,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,592,604,pers_alivyre|pers_victor|pers_henry,Alivyre Dawntracker|Victor D Evernight|Henry Sleepsong,3,Alivyre|Victor|Henry,alias
168848,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,605,609,pers_urgulk,Urgulk,1,Urgulk,canonical
168849,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,610,618,play_crowe|pers_henry|pers_victor,Crowe|Henry Sleepsong|Victor D Evernight,3,CroweTheDualityKing|Shadowboy|Victor,alias
168850,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,619,623,pers_henry,Henry Sleepsong,1,Henry,alias
168852,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,629,633,pers_victor|org_hands|pers_henry,Victor D Evernight|Hands of Liamassa|Henry Sleepsong,3,Victor|Hands|Henry,alias
168854,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,639,647,pers_victor,Victor D Evernight,1,Victor,alias
168856,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,653,659,pers_urgulk|pers_victor|pers_henry|org_hands,Urgulk|Victor D Evernight|Henry Sleepsong|Hands of Liamassa,4,Urgulk|Victor|Henry|Hand,canonical|alias
168858,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,665,669,pers_alivyre|pers_victor|pers_henry,Alivyre Dawntracker|Victor D Evernight|Henry Sleepsong,3,Alivyre|Victor|Henry,alias
168859,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,670,684,loc_abbey|pers_caldwell|creat_little_bear|loc_crafthold|loc_stonehome|pers_dakgorim|pers_alivyre|pers_faeryne|pers_luminia|pers_victor|pers_henry|pers_terry,Wolfstream Abbey|Selis Caldwell|Little Bear|Crafthold|Stonehome|Dakgorim|Alivyre Dawntracker|Faeryne|Luminia|Victor D Evernight|Henry Sleepsong|Terry,12,Wolfstream Abbey|Selis Caldwell|Little Bear|Crafthold|Stonehome|Caldwell|Dakgorim|Alivyre|Faeryne|Luminia|Victor|Henry|Terry,canonical|alias
168860,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,685,689,loc_crafthold|pers_henry|pers_alivyre|loc_elysia|pers_victor,Crafthold|Henry Sleepsong|Alivyre Dawntracker|Elysia|Victor D Evernight,5,Crafthold|Shadowboy|Alivyre|Elysia|Victor,canonical|alias
168861,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,690,694,pers_alivyre|pers_victor,Alivyre Dawntracker|Victor D Evernight,2,Alivyre|Victor,alias
168862,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,695,699,pers_alivyre|pers_victor,Alivyre Dawntracker|Victor D Evernight,2,Alivyre|Victor,alias
168863,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,700,704,pers_alivyre|pers_faeryne|pers_avarna|loc_dhassa|pers_victor|pers_henry,Alivyre Dawntracker|Faeryne|Avarna|Dhassa|Victor D Evernight|Henry Sleepsong,6,Alivyre|Faeryne|Avarna|Dhassa|Victor|Henry,alias|canonical
168864,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,705,709,pers_alivyre|pers_henry|pers_vyssa|org_hands|creat_mine,Alivyre Dawntracker|Henry Sleepsong|Vyssa|Hands of Liamassa|Mine,5,Alivyre|Henry|Vyssa|Hand|Mine,alias|canonical
168865,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,710,714,pers_alivyre|pers_victor|pers_henry|pers_mercy,Alivyre Dawntracker|Victor D Evernight|Henry Sleepsong|Mercy Windriver,4,Alivyre|Victor|Henry|Mercy,alias
168866,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,715,719,pers_alivyre|pers_victor,Alivyre Dawntracker|Victor D Evernight,2,Alivyre|Victor,alias
168867,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,720,728,pers_victor|pers_vyssa,Victor D Evernight|Vyssa,2,Victor|Vyssa,alias|canonical
168868,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,729,733,pers_alivyre|pers_henry,Alivyre Dawntracker|Henry Sleepsong,2,Alivyre|Henry,alias
168869,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,734,738,pers_alivyre|org_hands,Alivyre Dawntracker|Hands of Liamassa,2,Alivyre|Hand,alias
168871,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,748,752,pers_alivyre,Alivyre Dawntracker,1,Alivyre,alias
168873,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,758,762,pers_luminia|pers_urgulk|pers_terry,Luminia|Urgulk|Terry,3,Luminia|Urgulk|Terry,canonical
168875,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,768,772,creat_mine,Mine,1,Mine,canonical
168876,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,773,785,creat_little_bear|pers_alivyre|pers_faeryne|pers_luminia|pers_urgulk|pers_victor|pers_henry|pers_terry|pers_aren,Little Bear|Alivyre Dawntracker|Faeryne|Luminia|Urgulk|Victor D Evernight|Henry Sleepsong|Terry|Aren,9,Little Bear|Alivyre|Faeryne|Luminia|Urgulk|Victor|Henry|Terry|Aren,canonical|alias
168878,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,791,799,pers_alivyre|pers_faeryne|play_kalina|pers_henry,Alivyre Dawntracker|Faeryne|Kalina|Henry Sleepsong,4,Alivyre|Faeryne|Kalina|Henry,alias|canonical
168879,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,800,818,org_thieves|pers_alivyre|play_charis|org_hands|pers_henry,Thieves Guild|Alivyre Dawntracker|Charis|Hands of Liamassa|Henry Sleepsong,5,Thieves Guild|Alivyre|Charis|Hands|Henry,canonical|alias
168880,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,819,823,factn_tolanites|org_remedy|pers_ronric|pers_victor|org_hands|pers_henry,Tolanites|Airmid's Remedy|Ronric|Victor D Evernight|Hands of Liamassa|Henry Sleepsong,6,Tolanites|Remedy|Ronric|Victor|Hands|Henry,canonical|alias
168881,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,824,832,loc_elulind|pers_urgulk|pers_victor,Kingdom of Elulind|Urgulk|Victor D Evernight,3,Elulind|Urgulk|Victor,alias|canonical
168882,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,833,837,pers_alivyre|pers_henry,Alivyre Dawntracker|Henry Sleepsong,2,Alivyre|Henry,alias
168883,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,838,844,pers_henry|org_hands|creat_mine,Henry Sleepsong|Hands of Liamassa|Mine,3,Henry|Hand|Mine,alias|canonical
168885,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,850,854,pers_alivyre|pers_victor|pers_henry|creat_mine,Alivyre Dawntracker|Victor D Evernight|Henry Sleepsong|Mine,4,Alivyre|Victor|Henry|Mine,alias|canonical
168886,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,855,859,pers_victor|pers_terry,Victor D Evernight|Terry,2,Victor|Terry,alias|canonical
168887,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,860,865,pers_alivyre|pers_faeryne|pers_luminia|pers_victor|pers_henry|pers_light|pers_terry,Alivyre Dawntracker|Faeryne|Luminia|Victor D Evernight|Henry Sleepsong|Light of Ironfang|Terry,7,Alivyre|Faeryne|Luminia|Victor|Henry|Light|Terry,alias|canonical
168888,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,866,870,pers_terry,Terry,1,Terry,canonical
168890,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,878,883,pers_alivyre|pers_luminia|pers_victor|pers_terry,Alivyre Dawntracker|Luminia|Victor D Evernight|Terry,4,Alivyre|Luminia|Victor|Terry,alias|canonical
168891,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,884,888,pers_faeryne|pers_victor|pers_light,Faeryne|Victor D Evernight|Light of Ironfang,3,Faeryne|Victor|Light,canonical|alias
168892,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,889,893,pers_luminia|pers_terry,Luminia|Terry,2,Luminia|Terry,canonical
168894,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,901,906,factn_tolanites|pers_alivyre|loc_elysia|pers_victor|pers_joram,Tolanites|Alivyre Dawntracker|Elysia|Victor D Evernight|Joram MacRorie,5,Tolanites|Alivyre|Elysia|Victor|Joram,canonical|alias
168895,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,907,911,pers_evaine|org_remedy|pers_victor|pers_rhys,Evaine MacRorie Thuryn|Airmid's Remedy|Victor D Evernight|Rhys Thuryn,4,Evaine|Remedy|Victor|Rhys,alias
168896,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,912,920,org_hands|loc_crafthold|factn_tolanites|pers_alivyre|loc_elysia|pers_ronric|pers_henry|pers_vyssa|pers_aren|pers_gina,Hands of Liamassa|Crafthold|Tolanites|Alivyre Dawntracker|Elysia|Ronric|Henry Sleepsong|Vyssa|Aren|Gina,10,Hands of Liamassa|Crafthold|Tolanites|Alivyre|Elysia|Ronric|Hands|Henry|Vyssa|Aren|Gina|Hand,canonical|alias
168897,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,921,933,org_thieves|org_halverin|loc_elulind|loc_elysia|pers_ronric|org_hands,Thieves Guild|Halverin's Guard|Kingdom of Elulind|Elysia|Ronric|Hands of Liamassa,6,Thieves Guild|Halverin|Elulind|Elysia|Ronric|Hands|Hand,canonical|alias
168898,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,934,946,pers_henry|pers_victor|org_hands,Henry Sleepsong|Victor D Evernight|Hands of Liamassa,3,Shadowboy|Victor|Hands|Henry,alias
168899,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,947,952,pers_victor,Victor D Evernight,1,Victor,alias
168900,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,953,957,org_remedy,Airmid's Remedy,1,Remedy,alias
168901,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,958,964,play_crowe|pers_henry|pers_victor|org_hands,Crowe|Henry Sleepsong|Victor D Evernight|Hands of Liamassa,4,CroweTheDualityKing|Shadowboy|Victor|Hands|Henry,alias
168902,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,pbp_transcripts,_local/pbp_transcripts/PbP15 - Debrief and Safety.md,965,968,org_sleepsong|factn_tolanites|pers_ronric|pers_shworn|pers_victor|org_hands|pers_henry|pers_vyssa|pers_todd,Sleepsong Clan|Tolanites|Ronric|Shworn Sleepsong|Victor D Evernight|Hands of Liamassa|Henry Sleepsong|Vyssa|Todd,9,Sleepsong|Tolanites|Ronric|Shworn|Victor|Hands|Henry|Vyssa|Todd,alias|canonical
168982,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,2,5,pers_victor,Victor D Evernight,1,Victor,alias
168987,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,22,27,pers_victor,Victor D Evernight,1,Victor,alias
168989,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,32,35,pers_victor,Victor D Evernight,1,Victor,alias
168990,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,36,41,pers_victor,Victor D Evernight,1,Victor,alias
168992,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,46,49,play_charis|pers_victor,Charis|Victor D Evernight,2,Charis|Victor,canonical|alias
168993,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,50,55,pers_alivyre|pers_victor,Alivyre Dawntracker|Victor D Evernight,2,Alivyre|Victor,alias
168994,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,56,59,pers_victor|org_hands|pers_rhys,Victor D Evernight|Hands of Liamassa|Rhys Thuryn,3,Victor|Hands|Rhys,alias
168995,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,60,63,pers_rhys,Rhys Thuryn,1,Rhys,alias
168996,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,64,67,pers_alivyre,Alivyre Dawntracker,1,Alivyre,alias
168998,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,72,75,factn_tolanites|pers_ronric|pers_henry,Tolanites|Ronric|Henry Sleepsong,3,Tolanites|Ronric|Henry,canonical|alias
168999,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,76,79,factn_tolanites|org_remedy|pers_ronric|pers_vyssa|pers_aren,Tolanites|Airmid's Remedy|Ronric|Vyssa|Aren,5,Tolanites|Remedy|Ronric|Vyssa|Aren,canonical|alias
169000,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,80,87,pers_alivyre|org_hands,Alivyre Dawntracker|Hands of Liamassa,2,Alivyre|Hands,alias
169001,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,88,91,pers_faeryne|pers_henry,Faeryne|Henry Sleepsong,2,Faeryne|Henry,canonical|alias
169002,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,92,97,pers_victor,Victor D Evernight,1,Victor,alias
169003,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,98,101,org_temple_airmid|org_thieves|factn_tolanites|pers_alivyre|pers_faeryne|pers_luminia|pers_evaine|pers_ronric|pers_urgulk|pers_victor|pers_henry|pers_terry|pers_vyssa,Temple of Airmid|Thieves Guild|Tolanites|Alivyre Dawntracker|Faeryne|Luminia|Evaine MacRorie Thuryn|Ronric|Urgulk|Victor D Evernight|Henry Sleepsong|Terry|Vyssa,13,Temple of Airmid|Thieves Guild|Tolanites|Tolanite|Alivyre|Faeryne|Luminia|Evaine|Ronric|Urgulk|Victor|Henry|Terry|Vyssa,canonical|alias
169004,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,102,105,play_bysickle|pers_victor|pers_henry,Bysickle|Victor D Evernight|Henry Sleepsong,3,Bysickle|Victor|Henry,canonical|alias
169005,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,106,109,factn_tolanites|loc_elysia|pers_victor,Tolanites|Elysia|Victor D Evernight,3,Tolanites|Tolanite|Elysia|Victor,canonical|alias
169007,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,116,119,pers_alivyre|pers_victor|pers_henry|pers_gina,Alivyre Dawntracker|Victor D Evernight|Henry Sleepsong|Gina,4,Alivyre|Victor|Henry|Gina,alias|canonical
169008,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,120,125,loc_crafthold|pers_alivyre|pers_faeryne|pers_victor,Crafthold|Alivyre Dawntracker|Faeryne|Victor D Evernight,4,Crafthold|Alivyre|Faeryne|Victor,canonical|alias
169010,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,130,133,pers_victor,Victor D Evernight,1,Victor,alias
169011,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,134,137,org_hands|pers_faeryne|org_remedy|pers_vyssa,Hands of Liamassa|Faeryne|Airmid's Remedy|Vyssa,4,Hands of Liamassa|Faeryne|Remedy|Vyssa,canonical|alias
169012,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,138,141,play_bysickle|pers_alivyre|pers_ronric|pers_victor|org_hands|pers_henry|pers_todd,Bysickle|Alivyre Dawntracker|Ronric|Victor D Evernight|Hands of Liamassa|Henry Sleepsong|Todd,7,Bysickle|Alivyre|Ronric|Victor|Hands|Henry|Todd,canonical|alias
169013,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,142,145,pers_victor,Victor D Evernight,1,Victor,alias
169014,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,146,149,pers_victor|pers_todd,Victor D Evernight|Todd,2,Victor|Todd,alias|canonical
169015,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,150,153,pers_todd,Todd,1,Todd,canonical
169016,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,154,157,pers_ronric|pers_todd,Ronric|Todd,2,Ronric|Todd,canonical
169017,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,158,163,pers_ronric|pers_vyssa|pers_todd,Ronric|Vyssa|Todd,3,Ronric|Vyssa|Todd,canonical
169018,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,164,167,pers_faeryne|pers_ronric|pers_henry|pers_aren|org_hands,Faeryne|Ronric|Henry Sleepsong|Aren|Hands of Liamassa,5,Faeryne|Ronric|Henry|Aren|Hand,canonical|alias
169019,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,168,173,pers_ronric|pers_henry|org_hands|pers_todd,Ronric|Henry Sleepsong|Hands of Liamassa|Todd,4,Ronric|Henry|Hand|Todd,canonical|alias
169020,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,174,179,pers_ronric|pers_victor|pers_henry,Ronric|Victor D Evernight|Henry Sleepsong,3,Ronric|Victor|Henry,canonical|alias
169021,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,180,185,pers_ronric,Ronric,1,Ronric,canonical
169022,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,186,189,pers_makhala|org_remedy|pers_bear,Makhala|Airmid's Remedy|Bear,3,Makhala|Remedy|Bear,canonical|alias
169023,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,pbp_transcripts,_local/pbp_transcripts/PbP16 - Nightfall in Elysia.md,190,193,org_remedy|org_hands,Airmid's Remedy|Hands of Liamassa,2,Remedy|Hands,alias
